RT_NM,STP_NM,RT_LINK,RT_DIR,RT_GRP,RT_NUM
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd s/of Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd at Good Hope Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd s/of Grey Whale Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd at Kamloops Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd at Rockstep Crt,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd at Sandalwood Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd opp Ice Fields Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainash Rd at Mountainberry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainberry Rd e/of Snowcap Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainberry Rd at Snow Leopard Crt (N),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainberry Rd btwn Snow Leopard &amp; Narrow Valley,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainberry Rd opp Mount Rainer Cres (W),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Mountainberry Rd at Snowcap Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd w/of Mountainash Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd at Eagleridge Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd w/of Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd at Barley Field Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd at Sunny Meadow Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd e/of Dusty Star Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd e/of Velvet Grass Ln,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Bramalea Rd n/of Peter Robertson Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Bramalea Rd btwn Peter Robertson Blvd &amp; Larkspur R,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Black Forest Dr at Sprucelands Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Black Forest Dr opp Willow Park Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Black Forest Dr opp Bunchberry Way,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Ferforest Dr s/of Black Oak Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Fernforest Dr s/of Black Forest Dr (at Bobcat St),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Fernforest Dr opp Kimberly Cres (S),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd w/of Fernforest Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd w/of Hickroybush Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Peter Robertson Blvd at Dixie Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Guru Nanak St e/of Canada Goose Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Guru Nanak St e/of Blue Whale Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Guru Nanak St opp Riverbank Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
trinity-common-terminal-route-3323-eb21-stop,Trinity Common Terminal Route 33/23 EB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/father-tobin/503/trinity-common-terminal-route-3323-eb21-stop/1#trips,Clockwise,father-tobin,503
35-clarkway-north-brampton-civic-hospital-12-sb-35,Hwy 50 s/of Ebenezer Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 at 8950 Highway 50,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 s/of Fogal Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 - Zum Queen Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd n/of Queen St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd s/of Fogal Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd s/of Ebenezer Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Ebenezer Rd e/of The Gore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Ebenezer Rd w/of Nexus Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way btwn Alfredo and Big Moe Cres,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way at Zia Dodda Cres,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way btwn Zia Dodda &amp; Youngestar,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way s/of Rednor Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr n/of Cottrelle Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr n/of Passfield Tr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Ugrasen St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Bellchase Tr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Bluffmeadow St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Singletree Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Castle Oaks Crossing,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Altura Way,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Caliper Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Clarkway Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Drummondville Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Gardenbrooke Trail,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Bloom Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of The Gore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Gore Meadows CC - Route 50A/35/36 NB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd n/of Castlemore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of McVean Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Evergreen Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Valleycreek Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Goreway Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Goreway Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Crystall Hill Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Humberwest Pkwy,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Airport Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Airport Road - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr E btwn Airport Rd &amp; Mountainash Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr E w/of Mountainash Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Torbram - Zum Bovaird Station Stop WB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr btwn Torbram Rd and Sunny Meadow Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr e/of Sunny Meadow Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Chinguacousy Wellness Centre,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Brampton Civic Hospital 12 SB / 35,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr w/of Professor's Lake Pkwy,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr btwn Professor's Lake Pkwy &amp; Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-north-brampton-civic-hospital-12-sb-35,Torbram - Zum Bovaird Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-north-brampton-civic-hospital-12-sb-35/1#trips,North,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Torbram - Zum Bovaird Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Bovaird Dr w/of Sunnyvale Gate,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Bovaird Dr E btwn Sunnyvale Gate &amp; Airport Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Airport Road - Zum Bovaird Station Stop EB,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Airport Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of Horizon St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Bayridge Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Goreway Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Valleycreek Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Redwillow Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of McVean Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of Honeyview Trail,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of Julian Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of The Gore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Gore Meadows CC - Route 35/36 SB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd e/of The Gore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of Bloom Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of Gardenbrooke Tr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Castlemore Rd w/of Drummondville Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr s/of Castlemore Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Almond St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Riseborough Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Castle Oaks Crossing,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Daden Oaks Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Valerian St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Bellchase Trail,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr s/of Bellchase Tr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Oklahoma Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
35-clarkway-south-highway-50-zum-queen-station-sto,Clarkway Dr n/of Clearfield Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/clarkway/505/35-clarkway-south-highway-50-zum-queen-station-sto/2#trips,South,clarkway,505
