RT_ID,RT_NAME,RT_VER,RT_NAME_RAW,STP_NM,RT_STP_NUM,RT_NUM_STPS,RT_ID_VER,RT_LINK,RT_DIR,RT_GRP,RT_GRP_NUM
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy e/of Creditview Rd,10,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy w/of Sunnyview Rd,11,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy w/of Brisdale Dr,12,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Fidelity Ave,13,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Virtues Ave,14,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Chinguacousy Rd,15,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Edenbrook Hill Dr,16,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W btwn Sheepberry Tr & Queen Mary,17,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Queen Mary Dr,18,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at McLaughlin Rd N,19,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Van Kirk Dr,20,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy opp 130 Sandalwood Pkwy,21,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky W at Hurontario St,22,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy e/of Main St,23,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Sunforest Dr,24,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at 95 Sandalwood (Firestation),25,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Conestoga Dr opp Loafers Lake Lane,26,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Terminal Route 23 EB Stop,27,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Conestoga Dr opp Mondragon Circle,28,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Richvale Dr (EB),29,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E opp Royal Palm Dr (W),30,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Glover Gate,31,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Heart Lake Rd,32,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Rd n/of Birchcliffe Dr,33,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Rd at Copperfield Rd,34,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Rd s/of Kayak Heights,35,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Rd s/of Sprucewood Rd,36,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Heart Lake Rd s/of New Pines Trail,37,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Trinity Common Terminal Route 33/23 EB Stop,38,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Great Lakes Dr btwn Nautical Dr & Guru Nanak St,39,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Great Lakes Dr at Beachsurf Rd,40,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Great Lakes Dr s/of Masjid Dr,41,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Great Lakes Dr at Harold M. Brathwaite S.S.,42,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Great Lakes Dr at Sandalwood Pky E,43,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy at Save Max Sports Centre,44,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Dixie Rd,45,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E e/of Springtown Trail,46,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Fernforest Dr,47,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E btwn Fernforest Dr and Pinecone W,48,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Pinecone Way,49,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Bramalea Rd,50,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pkwy btwn Bramalea Rd and Sunny Meadow,51,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E e/of Sunny Meadow Blvd,52,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E opp Black Cherry Lane,53,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Cobblestone Crt,54,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Lakespring Gate,55,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Torbram Rd,56,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Cedarcliff Trail,57,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E e/of Pine Landing Trail,58,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Mountainash Rd,59,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky at Soaring Rock Crt,60,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Ice Fields Rd,61,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Sandalwood Pky E at Airport Rd,62,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Humberwest Pkwy e/of Airport Rd,63,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Humberwest Pkwy s/of Fairlawn Blvd,64,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Humberwest Pkwy s/of Crystal Hill Dr,65,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Castlemore Rd w/of Horizon St,66,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Castlemore Rd e/of Bayridge Dr,67,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Castlemore Rd at Goreway Dr,68,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd e/of Goreway Dr,69,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd at Valleycreek Dr,70,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd e/of Redwillow Rd,71,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd s/of Prince Edward Blvd,72,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd w/of Huntspoint Dr,73,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd w/of Maple Valley St,74,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd at McVean Dr,75,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd w/of Midsummer Dr,76,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd w/of Westbrook Ave,77,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd e/of Westbrook Ave,78,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd e/of The Gore Rd,79,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd at Thorndale Rd,80,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,81,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Cottrelle Blvd at Via Romano Way,82,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Clarkway Dr btwn Goreridge Cres & Brunetta Way,83,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Via Romano Way btwn Brunetta Way & Modesto Cr,84,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Hwy 50 s/of Ebenezer Rd,85,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Highway 50 at 8950 Highway 50,86,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Highway 50 s/of Fogal Rd,87,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,1,23-sandalwood-east-highway-50-zum-queen-station-st,Queen St w/of Highway 50,88,88,23_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-east-highway-50-zum-queen-station-st/1#trips,East,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Queen St w/of Highway 50,1,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,The Gore Rd n/of Queen St,2,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,The Gore Rd s/of Fogal Rd,3,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,The Gore Rd s/of Ebenezer Rd,4,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Ebenezer Rd e/of The Gore Rd,5,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Ebenezer Rd w/of Nexus Ave,6,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Via Romano Way btwn Alfredo and Big Moe Cres,7,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Via Romano Way at Zia Dodda Cres,8,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Via Romano Way btwn Zia Dodda & Youngestar,9,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd w/of Clarkway Dr,10,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,11,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd at Thorndale Rd,12,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd at The Gore Rd,13,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd w/of Skyvalley Dr,14,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd w/of Skyvalley Dr,15,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd at Midsummer Dr,16,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd e/of McVean Dr,17,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
23,Sandalwood,2,23-sandalwood-west-mount-pleasant-village-route-23,Cottrelle Blvd at Maple Valley St (w/of McVean Dr),18,97,23_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/sandalwood/495/23-sandalwood-west-mount-pleasant-village-route-23/2#trips,West,sandalwood,495
