RT_NM,STP_NM,RT_STP_NUM,RT_NUM_STPS,RT_LINK,RT_DIR,RT_GRP,RT_NUM
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Cottrelle Blvd,26,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd s/of Cottrelle Blvd,27,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Eastview Gate,28,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Don Minaker Dr,29,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Ebenezer Rd,30,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Royton St,31,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd opp Fogal Rd,32,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Queen St,33,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Kelways Circle,34,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Manswood Cres (N),35,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Manswood Cres (S),36,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,The Gore Rd n/of Hwy 50,37,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Albion Rd s/of Steeles Ave,38,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Albion Rd w/of Claireport Cres (W),39,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Albion Rd w/of Claireport Cres (E),40,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Albion Rd at Steinway Blvd,41,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humberline Dr n/of Claireville Dr (N),42,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humberline Dr n/of Huddersfield Rd,43,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Huddersfield Rd w/of Humberline Dr,44,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Claireville Dr s/of Huddersfield Rd,45,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Claireville Dr at 61 Claireville Dr,46,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Claireville Dr at South of 61 Claireville Dr,47,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Claireville Dr at 35 Claireville Dr,48,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Claireville Dr at 25 Claireville Dr,49,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humberline Dr at 310 Humberline Dr,50,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humberline Dr n/of Claireville Dr (S),51,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Finch Ave e/of Humberline Dr,52,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Finch Ave btwn Humberline Dr and Humber College Bl,53,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Finch Ave w/of Humber College Blvd,54,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humber College Blvd s/of Humberline Dr,55,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
50-gore-road-south-drop-off-only-not-in-service-hu,Humber College Terminal - Route 50 / 50A Stop,56,56,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/gore-road/509/50-gore-road-south-drop-off-only-not-in-service-hu/2#trips,South,gore-road,509
51-hereford-east-brampton-gateway-terminal-route-1,Hereford St s/of Steeles Ave,1,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Hereford - Zum Steeles Station Stop EB,2,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Mississauga Road - Zum Steeles Station Stop EB,3,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Financial - Zum Steeles Station Stop EB,4,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W at Churchville Rd,5,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave opp Polonia Ave,6,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W at Clementine Dr,7,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave btwn Clementine Dr and Mavis Rd,8,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Mavis - Zum Steeles Station Stop EB,9,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W btwn Mavis Rd & Windmill Blvd,10,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W at Windmill Blvd,11,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W at McLaughlin Rd S,12,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Sheridan College Terminal - 11/51/511/511C EB,13,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Steeles Ave W e/of McLaughlin Rd S (Sheridan Ent),14,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Malta - Zum Steeles Station Stop EB,15,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-east-brampton-gateway-terminal-route-1,Brampton Gateway Terminal Route 11/51/511/511C WB,16,16,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-east-brampton-gateway-terminal-route-1/1#trips,East,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Brampton Gateway Terminal Route 11/51/511/511C WB,1,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,McMurchy - Zum Steeles Station Stop WB,2,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Sheridan College Term - 3/3A/4/4A/11/51/511/104 WB,3,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Steeles Ave W at Tait Blvd,4,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Steeles Ave W at Beaconsfield walkway,5,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Chinguacousy - Zum Steeles Station Stop WB,6,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Steeles Ave W w/of James Potter Dr,7,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Steeles Ave W at Polonia Ave,8,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Steeles Ave at Churchville Rd,9,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr s/of Steeles Ave W,10,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr n/of Coastline Dr,11,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr btwn Coastline Dr & Seapines St,12,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr n/of Seapines St,13,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr at Hallstone Rd,14,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr btwn Hallstone & 407 ETR,15,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr s/of Westbridge Dr,16,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr at Meadowvale Blvd,17,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Financial Dr at Derry Rd,18,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Derry Rd W & Mississauga Rd,19,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Mississauga Rd at Meadowvale Blvd,20,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Mississauga Rd at 7333 Mississauga Rd (GSK Bldg),21,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St w/of Mississauga Rd,22,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St s/of Ironbridge Rd,23,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St w/of President's Choice Cir (Loblaws),24,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St btwn President's Choice Cir & Edgeware,25,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St s/of Edgeware Rd,26,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St n/of Edgeware Rd,27,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St btwn Edgeware Rd & Steeles Ave,28,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
51-hereford-west-hereford-st-sof-steeles-ave,Hereford St s/of Steeles Ave,29,29,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/hereford/513/51-hereford-west-hereford-st-sof-steeles-ave/2#trips,West,hereford,513
downtown-terminal-route-52-stop,Brampton Gateway Terminal Route 52 Stop,1,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Charolais Blvd e/of Hodgson St,2,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Charolais Blvd e/of Mill St,3,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Mill St S at Campkin St,4,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Mill St S at Elgin Dr,5,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Elgin St opp Armbro Dr,6,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Elgin St at McMurchy Ave S,7,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S at Ambleside Dr,8,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S opp Kingsview Blvd,9,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S n/of Harold St,10,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S n/of Frederick St,11,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S opp McHardy Place,12,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave s/of Jessie St,13,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave S at Queen St W,14,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave N at Nelson St,15,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,McMurchy Ave N at Denison Ave,16,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Railroad St e/of McMurchy Ave N,17,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Railroad St at West St,18,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Railroad St w/of Mill St,19,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
downtown-terminal-route-52-stop,Downtown Terminal Route 52 Stop,20,20,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/downtown-terminal-route-52-stop/1#trips,North,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Downtown Terminal Route 52 Stop,1,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Railroad St e/of Mill St,2,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Railroad St opp West St,3,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave N s/of Railroad St,4,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave N s/of Denison Ave,5,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave N at Nelson St W,6,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave N at Queen St W,7,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S at Royce Ave,8,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S at McHardy Place,9,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S at Corby Cres,10,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S s/of Harold St,11,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S s/of Kingsview Blvd,12,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,McMurchy Ave S at Ambleside Dr,13,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Elgin St at McMurchy Ave S,14,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Elgin St at Armbro Ave,15,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Elgin St at Mill St S,16,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Mill St S at Grand Circuit Crt,17,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Mill St S at Howell St,18,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Charolais Blvd e/of Mill Street,19,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Charolais Blvd w/of Main St,20,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Main St S at Bartley Bull Pkwy,21,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
brampton-gateway-terminal-route-52-stop,Brampton Gateway Terminal Route 52 Stop,22,22,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/mcmurchy/515/brampton-gateway-terminal-route-52-stop/2#trips,South,mcmurchy,515
