index,TRIP_ID,RT_ID,RT_NAME,RT_VER,STP_NM,RT_ID_VER,RT_DIR,RT_GRP,RT_GRP_NUM,RT_STP_NUM,RT_NUM_STPS,ROUTE_ID,V_ID,STP_ARV_TM,DATA_TYPE,NXT_STP_NM,DTS_2_NXT_STP,STP_ARV_DTTM
1250,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd opp 8705 Torbram Rd,14_2,South,torbram,469,20,43,14-345,2224,1716439048.0,IE,Torbram Rd at Clark Blvd,0.38,2024-05-23 00:37:28-04:00
1404,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at Clark Blvd,14_2,South,torbram,469,21,43,14-345,2224,1716439092.0,CE,Torbram Rd at 8500 Torbram Rd,0.38,2024-05-23 00:38:12-04:00
1251,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at 8500 Torbram Rd,14_2,South,torbram,469,22,43,14-345,2224,1716439137.0,IE,Torbram Rd at 8460 Torbram Rd,0.4,2024-05-23 00:38:57-04:00
1406,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at 8460 Torbram Rd,14_2,South,torbram,469,23,43,14-345,2224,1716439180.0,CE,Torbram Rd s/of Balmoral Dr,0.43,2024-05-23 00:39:40-04:00
1407,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd s/of Balmoral Dr,14_2,South,torbram,469,24,43,14-345,2224,1716439213.0,CE,Torbram Rd at East Dr,0.34,2024-05-23 00:40:13-04:00
1252,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at East Dr,14_2,South,torbram,469,25,43,14-345,2224,1716439253.0,IE,Torbram Rd at Steeles Ave E,0.39,2024-05-23 00:40:53-04:00
1253,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at Steeles Ave E,14_2,South,torbram,469,26,43,14-345,2224,1716439345.0,IE,Torbram Rd s/of Steeles Ave E,0.19,2024-05-23 00:42:25-04:00
1254,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd s/of Steeles Ave E,14_2,South,torbram,469,27,43,14-345,2224,1716439434.0,IE,7795 Torbram Rd at Waste Management,0.52,2024-05-23 00:43:54-04:00
1255,23926490-240429-MULTI-Weekday-01,14,Torbram,2,7795 Torbram Rd at Waste Management,14_2,South,torbram,469,28,43,14-345,2224,1716439523.0,IE,Torbram Rd at Rena Rd,0.71,2024-05-23 00:45:23-04:00
1408,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at Rena Rd,14_2,South,torbram,469,29,43,14-345,2224,1716439584.0,CE,Torbram Rd n/of Kimbel St,0.59,2024-05-23 00:46:24-04:00
1256,23926490-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd n/of Kimbel St,14_2,South,torbram,469,30,43,14-345,2224,1716439657.0,IE,--,0.0,2024-05-23 00:47:37-04:00
1257,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr n/of Dorcas St,14_1,North,torbram,469,5,57,14-345,815,1716437059.0,IE,Goreway Dr n/of Derry Rd,0.21,2024-05-23 00:04:19-04:00
1410,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr n/of Derry Rd,14_1,North,torbram,469,6,57,14-345,815,1716437128.0,CE,Derry Rd at Legion Rd,0.55,2024-05-23 00:05:28-04:00
1258,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd at Legion Rd,14_1,North,torbram,469,7,57,14-345,815,1716437154.0,IE,Derry Rd e/of Hull St (opp Malton GO Station),0.41,2024-05-23 00:05:54-04:00
1412,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd e/of Hull St (opp Malton GO Station),14_1,North,torbram,469,8,57,14-345,815,1716437218.0,CE,Derry Rd w/of Airport Rd,0.51,2024-05-23 00:06:58-04:00
1259,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd w/of Airport Rd,14_1,North,torbram,469,9,57,14-345,815,1716437270.0,IE,Derry Rd e/of Harrow St,0.26,2024-05-23 00:07:50-04:00
1413,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd e/of Harrow St,14_1,North,torbram,469,10,57,14-345,815,1716437323.0,CE,Derry Rd at Cattrick St,0.23,2024-05-23 00:08:43-04:00
1260,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd at Cattrick St,14_1,North,torbram,469,11,57,14-345,815,1716437382.0,IE,Torbram Rd n/of Derry Rd,0.73,2024-05-23 00:09:42-04:00
1414,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Derry Rd,14_1,North,torbram,469,12,57,14-345,815,1716437400.0,CE,Torbram Rd n/of Lucknow Dr,0.23,2024-05-23 00:10:00-04:00
1416,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Lucknow Dr,14_1,North,torbram,469,13,57,14-345,815,1716437421.0,CE,Torbram Rd n/of Anson Dr,0.29,2024-05-23 00:10:21-04:00
1261,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Anson Dr,14_1,North,torbram,469,14,57,14-345,815,1716437476.0,IE,Torbram Rd at Drew Rd,0.18,2024-05-23 00:11:16-04:00
1417,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Drew Rd,14_1,North,torbram,469,15,57,14-345,815,1716437510.0,CE,Torbram Rd at Kimbel St,0.39,2024-05-23 00:11:50-04:00
1262,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Kimbel St,14_1,North,torbram,469,16,57,14-345,815,1716437525.0,IE,Torbram Rd at Rena Rd,0.62,2024-05-23 00:12:05-04:00
1263,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Rena Rd,14_1,North,torbram,469,17,57,14-345,815,1716437589.0,IE,Torbram Rd at 7795 Torbram (Peel Waste Facility),0.61,2024-05-23 00:13:09-04:00
1264,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 7795 Torbram (Peel Waste Facility),14_1,North,torbram,469,18,57,14-345,815,1716437607.0,IE,Torbram Rd at Steeles Ave E,0.64,2024-05-23 00:13:27-04:00
1419,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Steeles Ave E,14_1,North,torbram,469,19,57,14-345,815,1716437679.0,CE,Torbram Rd n/of Steeles Ave E,0.17,2024-05-23 00:14:39-04:00
1265,23926493-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Steeles Ave E,14_1,North,torbram,469,20,57,14-345,815,1716437949.0,IE,--,0.0,2024-05-23 00:19:09-04:00
1266,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr at Jolliffe Ave,14_1,North,torbram,469,3,57,14-345,805,1716438798.0,IE,Goreway Dr at Etude Dr,0.31,2024-05-23 00:33:18-04:00
1421,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr at Etude Dr,14_1,North,torbram,469,4,57,14-345,805,1716438832.0,CE,Goreway Dr n/of Dorcas St,0.32,2024-05-23 00:33:52-04:00
1423,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr n/of Dorcas St,14_1,North,torbram,469,5,57,14-345,805,1716438855.0,CE,Goreway Dr n/of Derry Rd,0.21,2024-05-23 00:34:15-04:00
1424,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Goreway Dr n/of Derry Rd,14_1,North,torbram,469,6,57,14-345,805,1716438915.0,CE,Derry Rd at Legion Rd,0.55,2024-05-23 00:35:15-04:00
1267,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd at Legion Rd,14_1,North,torbram,469,7,57,14-345,805,1716438949.0,IE,Derry Rd e/of Hull St (opp Malton GO Station),0.41,2024-05-23 00:35:49-04:00
1426,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd e/of Hull St (opp Malton GO Station),14_1,North,torbram,469,8,57,14-345,805,1716439005.0,CE,Derry Rd w/of Airport Rd,0.51,2024-05-23 00:36:45-04:00
1268,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd w/of Airport Rd,14_1,North,torbram,469,9,57,14-345,805,1716439050.0,IE,Derry Rd e/of Harrow St,0.26,2024-05-23 00:37:30-04:00
1427,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd e/of Harrow St,14_1,North,torbram,469,10,57,14-345,805,1716439096.0,CE,Derry Rd at Cattrick St,0.23,2024-05-23 00:38:16-04:00
1269,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Derry Rd at Cattrick St,14_1,North,torbram,469,11,57,14-345,805,1716439147.0,IE,Torbram Rd n/of Derry Rd,0.73,2024-05-23 00:39:07-04:00
1270,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Derry Rd,14_1,North,torbram,469,12,57,14-345,805,1716439227.0,IE,Torbram Rd n/of Lucknow Dr,0.23,2024-05-23 00:40:27-04:00
1428,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Lucknow Dr,14_1,North,torbram,469,13,57,14-345,805,1716439247.0,CE,Torbram Rd n/of Anson Dr,0.29,2024-05-23 00:40:47-04:00
1429,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Anson Dr,14_1,North,torbram,469,14,57,14-345,805,1716439260.0,CE,Torbram Rd at Drew Rd,0.18,2024-05-23 00:41:00-04:00
1271,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Drew Rd,14_1,North,torbram,469,15,57,14-345,805,1716439276.0,IE,Torbram Rd at Kimbel St,0.39,2024-05-23 00:41:16-04:00
1430,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Kimbel St,14_1,North,torbram,469,16,57,14-345,805,1716439353.0,CE,Torbram Rd at Rena Rd,0.62,2024-05-23 00:42:33-04:00
1272,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Rena Rd,14_1,North,torbram,469,17,57,14-345,805,1716439402.0,IE,Torbram Rd at 7795 Torbram (Peel Waste Facility),0.61,2024-05-23 00:43:22-04:00
1431,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 7795 Torbram (Peel Waste Facility),14_1,North,torbram,469,18,57,14-345,805,1716439440.0,CE,Torbram Rd at Steeles Ave E,0.64,2024-05-23 00:44:00-04:00
1273,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Steeles Ave E,14_1,North,torbram,469,19,57,14-345,805,1716439477.0,IE,Torbram Rd n/of Steeles Ave E,0.17,2024-05-23 00:44:37-04:00
1432,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Steeles Ave E,14_1,North,torbram,469,20,57,14-345,805,1716439603.0,CE,Torbram Rd at Walker Dr,0.33,2024-05-23 00:46:43-04:00
1274,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Walker Dr,14_1,North,torbram,469,21,57,14-345,805,1716439669.0,IE,Torbram Rd n/of Bramhurst Ave,0.51,2024-05-23 00:47:49-04:00
1275,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Bramhurst Ave,14_1,North,torbram,469,22,57,14-345,805,1716439749.0,IE,Torbram Rd opp 8458 Torbram Rd,0.37,2024-05-23 00:49:09-04:00
1276,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp 8458 Torbram Rd,14_1,North,torbram,469,23,57,14-345,805,1716439792.0,IE,Torbram Rd at 8555 Torbram Rd,0.39,2024-05-23 00:49:52-04:00
1433,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8555 Torbram Rd,14_1,North,torbram,469,24,57,14-345,805,1716439831.0,CE,Torbram Rd at Clark Blvd,0.33,2024-05-23 00:50:31-04:00
1277,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Clark Blvd,14_1,North,torbram,469,25,57,14-345,805,1716439878.0,IE,Torbram Rd at 8705 Torbram Rd,0.4,2024-05-23 00:51:18-04:00
1434,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8705 Torbram Rd,14_1,North,torbram,469,26,57,14-345,805,1716439889.0,CE,Torbram Rd at 8875 Torbram Rd,0.19,2024-05-23 00:51:29-04:00
1435,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8875 Torbram Rd,14_1,North,torbram,469,27,57,14-345,805,1716439912.0,CE,Torbram Rd at Queen St E,0.4,2024-05-23 00:51:52-04:00
1278,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Queen St E,14_1,North,torbram,469,28,57,14-345,805,1716439935.0,IE,Torbram Rd at Grenadier Rd,0.45,2024-05-23 00:52:15-04:00
1437,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Grenadier Rd,14_1,North,torbram,469,29,57,14-345,805,1716439983.0,CE,Torbram Rd at Corporation Dr,0.27,2024-05-23 00:53:03-04:00
1279,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Corporation Dr,14_1,North,torbram,469,30,57,14-345,805,1716440062.0,IE,Torbram Rd opp Gatewood Dr,0.6,2024-05-23 00:54:22-04:00
1280,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp Gatewood Dr,14_1,North,torbram,469,31,57,14-345,805,1716440149.0,IE,Torbram Rd at Williams Pky E,0.24,2024-05-23 00:55:49-04:00
1439,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Williams Pky E,14_1,North,torbram,469,32,57,14-345,805,1716440187.0,CE,Torbram Rd opp Jardine St,0.5,2024-05-23 00:56:27-04:00
1281,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp Jardine St,14_1,North,torbram,469,33,57,14-345,805,1716440205.0,IE,Torbram Rd n/of North Park Dr,0.38,2024-05-23 00:56:45-04:00
1441,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of North Park Dr,14_1,North,torbram,469,34,57,14-345,805,1716440244.0,CE,Torbram Rd at Blue Diamond Dr,0.39,2024-05-23 00:57:24-04:00
1282,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Blue Diamond Dr,14_1,North,torbram,469,35,57,14-345,805,1716440282.0,IE,Torbram Rd n/of Bovaird Dr E,0.48,2024-05-23 00:58:02-04:00
1283,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Bovaird Dr E,14_1,North,torbram,469,36,57,14-345,805,1716440342.0,IE,Torbram Rd s/of Peter Robertson Blvd,0.2,2024-05-23 00:59:02-04:00
1442,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd s/of Peter Robertson Blvd,14_1,North,torbram,469,37,57,14-345,805,1716440392.0,CE,Torbram Rd n/of Peter Robertson Blvd,0.39,2024-05-23 00:59:52-04:00
1284,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Peter Robertson Blvd,14_1,North,torbram,469,38,57,14-345,805,1716440417.0,IE,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,0.25,2024-05-23 01:00:17-04:00
1285,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,14_1,North,torbram,469,39,57,14-345,805,1716440467.0,IE,Torbram Rd at Eagleridge Rd,0.14,2024-05-23 01:01:07-04:00
1443,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Eagleridge Rd,14_1,North,torbram,469,40,57,14-345,805,1716440512.0,CE,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,0.27,2024-05-23 01:01:52-04:00
1286,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,14_1,North,torbram,469,41,57,14-345,805,1716440536.0,IE,Torbram Rd n/of Sandalwood Pky E,0.39,2024-05-23 01:02:16-04:00
1287,23926494-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Sandalwood Pky E,14_1,North,torbram,469,42,57,14-345,805,1716440599.0,IE,--,0.0,2024-05-23 01:03:19-04:00
1288,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Derry Rd,14_1,North,torbram,469,12,57,14-345,2214,1716437010.0,IE,Torbram Rd n/of Lucknow Dr,0.23,2024-05-23 00:03:30-04:00
1444,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Lucknow Dr,14_1,North,torbram,469,13,57,14-345,2214,1716437036.0,CE,Torbram Rd n/of Anson Dr,0.29,2024-05-23 00:03:56-04:00
1289,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Anson Dr,14_1,North,torbram,469,14,57,14-345,2214,1716437057.0,IE,Torbram Rd at Drew Rd,0.18,2024-05-23 00:04:17-04:00
1445,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Drew Rd,14_1,North,torbram,469,15,57,14-345,2214,1716437121.0,CE,Torbram Rd at Kimbel St,0.39,2024-05-23 00:05:21-04:00
1447,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Kimbel St,14_1,North,torbram,469,16,57,14-345,2214,1716437223.0,CE,Torbram Rd at Rena Rd,0.62,2024-05-23 00:07:03-04:00
1290,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Rena Rd,14_1,North,torbram,469,17,57,14-345,2214,1716437252.0,IE,Torbram Rd at 7795 Torbram (Peel Waste Facility),0.61,2024-05-23 00:07:32-04:00
1291,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 7795 Torbram (Peel Waste Facility),14_1,North,torbram,469,18,57,14-345,2214,1716437307.0,IE,Torbram Rd at Steeles Ave E,0.64,2024-05-23 00:08:27-04:00
1292,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Steeles Ave E,14_1,North,torbram,469,19,57,14-345,2214,1716437315.0,IE,Torbram Rd n/of Steeles Ave E,0.17,2024-05-23 00:08:35-04:00
1448,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Steeles Ave E,14_1,North,torbram,469,20,57,14-345,2214,1716437369.0,CE,Torbram Rd at Walker Dr,0.33,2024-05-23 00:09:29-04:00
1293,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Walker Dr,14_1,North,torbram,469,21,57,14-345,2214,1716437397.0,IE,Torbram Rd n/of Bramhurst Ave,0.51,2024-05-23 00:09:57-04:00
1449,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Bramhurst Ave,14_1,North,torbram,469,22,57,14-345,2214,1716437445.0,CE,Torbram Rd opp 8458 Torbram Rd,0.37,2024-05-23 00:10:45-04:00
1294,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp 8458 Torbram Rd,14_1,North,torbram,469,23,57,14-345,2214,1716437511.0,IE,Torbram Rd at 8555 Torbram Rd,0.39,2024-05-23 00:11:51-04:00
1295,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8555 Torbram Rd,14_1,North,torbram,469,24,57,14-345,2214,1716437565.0,IE,Torbram Rd at Clark Blvd,0.33,2024-05-23 00:12:45-04:00
1450,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Clark Blvd,14_1,North,torbram,469,25,57,14-345,2214,1716437603.0,CE,Torbram Rd at 8705 Torbram Rd,0.4,2024-05-23 00:13:23-04:00
1452,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8705 Torbram Rd,14_1,North,torbram,469,26,57,14-345,2214,1716437622.0,CE,Torbram Rd at 8875 Torbram Rd,0.19,2024-05-23 00:13:42-04:00
1296,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at 8875 Torbram Rd,14_1,North,torbram,469,27,57,14-345,2214,1716437653.0,IE,Torbram Rd at Queen St E,0.4,2024-05-23 00:14:13-04:00
1297,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Queen St E,14_1,North,torbram,469,28,57,14-345,2214,1716437775.0,IE,Torbram Rd at Grenadier Rd,0.45,2024-05-23 00:16:15-04:00
1453,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Grenadier Rd,14_1,North,torbram,469,29,57,14-345,2214,1716437797.0,CE,Torbram Rd at Corporation Dr,0.27,2024-05-23 00:16:37-04:00
1455,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Corporation Dr,14_1,North,torbram,469,30,57,14-345,2214,1716437845.0,CE,Torbram Rd opp Gatewood Dr,0.6,2024-05-23 00:17:25-04:00
1456,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp Gatewood Dr,14_1,North,torbram,469,31,57,14-345,2214,1716437864.0,CE,Torbram Rd at Williams Pky E,0.24,2024-05-23 00:17:44-04:00
1298,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Williams Pky E,14_1,North,torbram,469,32,57,14-345,2214,1716437900.0,IE,Torbram Rd opp Jardine St,0.5,2024-05-23 00:18:20-04:00
1299,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd opp Jardine St,14_1,North,torbram,469,33,57,14-345,2214,1716437950.0,IE,Torbram Rd n/of North Park Dr,0.38,2024-05-23 00:19:10-04:00
1457,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of North Park Dr,14_1,North,torbram,469,34,57,14-345,2214,1716437996.0,CE,Torbram Rd at Blue Diamond Dr,0.39,2024-05-23 00:19:56-04:00
1300,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Blue Diamond Dr,14_1,North,torbram,469,35,57,14-345,2214,1716438041.0,IE,Torbram Rd n/of Bovaird Dr E,0.48,2024-05-23 00:20:41-04:00
1301,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Bovaird Dr E,14_1,North,torbram,469,36,57,14-345,2214,1716438084.0,IE,Torbram Rd s/of Peter Robertson Blvd,0.2,2024-05-23 00:21:24-04:00
1458,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd s/of Peter Robertson Blvd,14_1,North,torbram,469,37,57,14-345,2214,1716438136.0,CE,Torbram Rd n/of Peter Robertson Blvd,0.39,2024-05-23 00:22:16-04:00
1302,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Peter Robertson Blvd,14_1,North,torbram,469,38,57,14-345,2214,1716438162.0,IE,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,0.25,2024-05-23 00:22:42-04:00
1303,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd btwn Peter Robertson Blvd & Steeplebush,14_1,North,torbram,469,39,57,14-345,2214,1716438226.0,IE,Torbram Rd at Eagleridge Rd,0.14,2024-05-23 00:23:46-04:00
1459,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Eagleridge Rd,14_1,North,torbram,469,40,57,14-345,2214,1716438260.0,CE,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,0.27,2024-05-23 00:24:20-04:00
1460,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd btwn Eagleridge Dr & Sandalwood Pky E,14_1,North,torbram,469,41,57,14-345,2214,1716438310.0,CE,Torbram Rd n/of Sandalwood Pky E,0.39,2024-05-23 00:25:10-04:00
1304,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd n/of Sandalwood Pky E,14_1,North,torbram,469,42,57,14-345,2214,1716438328.0,IE,Torbram Rd at Brucewood Rd,0.28,2024-05-23 00:25:28-04:00
1461,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Brucewood Rd,14_1,North,torbram,469,43,57,14-345,2214,1716438370.0,CE,Torbram Rd s/of Father Tobin Rd,0.35,2024-05-23 00:26:10-04:00
1305,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd s/of Father Tobin Rd,14_1,North,torbram,469,44,57,14-345,2214,1716438404.0,IE,Torbram Rd at Father Tobin Rd,0.18,2024-05-23 00:26:44-04:00
1462,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Torbram Rd at Father Tobin Rd,14_1,North,torbram,469,45,57,14-345,2214,1716438412.0,CE,Father Tobin Rd at Tundra Swan Rd,0.19,2024-05-23 00:26:52-04:00
1463,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Father Tobin Rd at Tundra Swan Rd,14_1,North,torbram,469,46,57,14-345,2214,1716438419.0,CE,Father Tobin Rd at Polar Bear Place,0.15,2024-05-23 00:26:59-04:00
1464,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Father Tobin Rd at Polar Bear Place,14_1,North,torbram,469,47,57,14-345,2214,1716438433.0,CE,Mountainash Rd n/of Father Tobin Rd,0.32,2024-05-23 00:27:13-04:00
1465,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Mountainash Rd n/of Father Tobin Rd,14_1,North,torbram,469,48,57,14-345,2214,1716438440.0,CE,Mountainash Rd n/of Judson Gate,0.18,2024-05-23 00:27:20-04:00
1466,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Mountainash Rd n/of Judson Gate,14_1,North,torbram,469,49,57,14-345,2214,1716438448.0,CE,Mountainash Rd s/of Welland Rd,0.19,2024-05-23 00:27:28-04:00
1467,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Mountainash Rd s/of Welland Rd,14_1,North,torbram,469,50,57,14-345,2214,1716438464.0,CE,Countryside Dr opp Frobischer Dr,0.37,2024-05-23 00:27:44-04:00
1468,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Countryside Dr opp Frobischer Dr,14_1,North,torbram,469,51,57,14-345,2214,1716438495.0,CE,Father Tobin Rd e/of Moldovan Dr,0.71,2024-05-23 00:28:15-04:00
1469,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Father Tobin Rd e/of Moldovan Dr,14_1,North,torbram,469,52,57,14-345,2214,1716438510.0,CE,Father Tobin Rd opp Sugarcane Ave,0.34,2024-05-23 00:28:30-04:00
1470,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Father Tobin Rd opp Sugarcane Ave,14_1,North,torbram,469,53,57,14-345,2214,1716438521.0,CE,Father Tobin Rd at Sunny Meadow Blvd,0.26,2024-05-23 00:28:41-04:00
1306,23926626-240429-MULTI-Weekday-01,14,Torbram,1,Father Tobin Rd at Sunny Meadow Blvd,14_1,North,torbram,469,54,57,14-345,2214,1716438529.0,IE,--,0.0,2024-05-23 00:28:49-04:00
1307,23926632-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd btwn Sandalwood Pky E and Steeplebush,14_2,South,torbram,469,4,43,14-345,2224,1716443202.0,IE,Torbram Rd at Steeplebush Ave,0.25,2024-05-23 01:46:42-04:00
1471,23926632-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at Steeplebush Ave,14_2,South,torbram,469,5,43,14-345,2224,1716443230.0,CE,Torbram Rd btwn Steeplebush Ave & Peter Robertson,0.47,2024-05-23 01:47:10-04:00
1308,23926632-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd btwn Steeplebush Ave & Peter Robertson,14_2,South,torbram,469,6,43,14-345,2224,1716443245.0,IE,Torbram Rd at Peter Robertson Blvd,0.25,2024-05-23 01:47:25-04:00
1472,23926632-240429-MULTI-Weekday-01,14,Torbram,2,Torbram Rd at Peter Robertson Blvd,14_2,South,torbram,469,7,43,14-345,2224,1716443275.0,CE,Torbram Rd at Bovaird Dr E,0.32,2024-05-23 01:47:55-04:00
